0,-0.10350063,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-1.361813342,0,-0.255407468,-0.279954382,-0.18465865,-4.487002265,-1.720483928,-0.925352729,-1.299718779,-0.177371438,0.234128126
1,0,1.117612921,-0.237466306,-0.235039155,-0.37826894,-1.361813342,-0.789176574,3.91531229,-0.279954382,-0.18465865,-4.487002265,-1.720044674,-0.89759239,-1.244122822,-0.918512329,-0.746833513
1,0.10350063,2.489019032,-0.237466306,-0.235039155,-0.37826894,-1.361813342,0,-0.255407468,-0.279954382,-0.18465865,-4.487002265,-1.716627203,-0.681612681,-0.811577714,-0.280211481,-0.092859087
1,0.207001261,3.860425144,-0.237466306,-0.235039155,-0.37826894,-1.361813342,0.789176574,-0.255407468,-0.279954382,-0.18465865,-4.487002265,-1.715954606,-0.639105405,-1.219725281,-0.868501627,-0.746833513
1,0.310501891,5.231831255,-0.237466306,-0.235039155,-0.37826894,-1.361813342,1.578353148,3.91531229,-0.279954382,-0.18465865,-4.487002265,-1.715655131,-0.620178981,-1.237417065,-0.948470431,-0.746833513
0,0.207001261,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,0,-0.255407468,-0.279954382,-0.18465865,-4.487002265,-1.713367548,-0.925352729,-1.380425657,-0.522372805,-0.746833513
0,0.10350063,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,-0.789176574,-0.255407468,-0.279954382,-0.18465865,-4.487002265,-1.705914118,-0.454305614,-0.522183873,0.584788443,0.561115339
1,0.207001261,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,-1.578353148,-0.255407468,-0.279954382,-0.18465865,0.33485144,-1.695016915,0.234383506,0.819157768,1.322869098,2.196051403
0,0.10350063,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,-0.789176574,-0.255407468,-0.279954382,-0.18465865,-0.629519301,-1.694762906,0.250436533,0.561770838,-0.958214867,-0.746833513
0,0,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,-1.578353148,-0.255407468,-0.279954382,-0.18465865,-1.272426699,-1.69417598,0.287529475,-0.307314297,-0.886863044,-0.746833513
0,0.10350063,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.792731613,0,-0.255407468,-0.279954382,-0.18465865,-1.272426699,-1.691435992,-0.925352729,-1.339763087,-0.425411636,-0.746833513
1,0.207001261,-0.25379319,1.089131177,-0.235039155,-0.37826894,-0.792731613,0.789176574,-0.255407468,-0.279954382,-0.18465865,-1.272426699,-1.683154403,-0.401967046,-0.323722,0.762282144,1.215089765
0,0.10350063,-0.25379319,1.089131177,-0.235039155,-0.37826894,-0.792731613,1.578353148,-0.255407468,-0.279954382,-0.18465865,-1.272426699,-1.68154543,-0.300282041,-0.194362716,-0.667814557,-0.4198463
1,0.207001261,-0.25379319,2.41572866,-0.235039155,-0.37826894,-0.792731613,0.789176574,-0.255407468,3.572010535,-0.18465865,-1.272426699,-1.679375834,-0.163166391,-0.26655661,-0.54766002,-0.092859087
1,0.310501891,-0.25379319,3.742326143,-0.235039155,-0.37826894,-0.792731613,1.578353148,-0.255407468,3.572010535,-0.18465865,-1.272426699,-1.67720699,-0.026098235,-1.040239273,-0.547821085,-0.092859087
0,0.207001261,-0.25379319,-0.237466306,-0.235039155,-0.37826894,-0.223649885,0,-0.255407468,-0.279954382,-0.18465865,-1.731660046,-1.663785104,-0.925352729,0.454906753,1.863967179,1.86906419
