isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt,        double_fault,        unf_err
0,0.6316471667244871,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.1341476013233701,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,-2.9906407927640393,-1.9238180805818124,-1.0383780519017443,-1.4753973648100145,-0.6226036330032476,-0.8127807051522986,-0.88159064907635,-0.8788624225886849
1,0.8082467444033747,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,-0.6115552413271285,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,3.291697909091724,-1.8941041444302358,-0.4502367925359456,-0.5589206415730724,0.6378471802535185,0.39047428132643064,-0.88159064907635,-0.8788624225886849
1,0.9848463220822624,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.1341476013233701,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,5.385814997936113,-1.8815930134190455,-0.20259836753981983,-0.1730357054733074,-0.352507030162512,-0.41169570965938884,-0.88159064907635,-0.8788624225886849
0,0.8082467444033747,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.8798504439738688,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,3.291697909091724,-1.814345684233898,1.1284581668143563,1.6599177410005765,2.7986200029794035,3.1980692497767986,-0.88159064907635,-0.8788624225886849
1,0.9848463220822624,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.1341476013233701,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,4.548165649462876,-1.759609486059941,2.2118762761724065,2.431687613200107,2.0783623954041084,1.1926442723122501,-0.88159064907635,-0.8788624225886849
0,0.8082467444033747,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.8798504439738688,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,3.291697909091724,-1.7470983550487509,2.4595147011685325,2.431687613200107,-0.352507030162512,-0.8127807051522986,-0.88159064907635,-0.8788624225886849
0,0.6316471667244871,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.1341476013233701,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,2.3942155668220133,-1.7064371792623827,3.2643395824059414,1.6116821239881058,1.2680725868819016,1.5937292678051598,-0.88159064907635,-0.8788624225886849
0,0.45504758904559944,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,-0.6115552413271285,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,1.7211132336277835,-1.6798510258636035,3.7905712355227084,0.7434410177636346,0.4577827783596948,0.7915592768193404,-0.88159064907635,-0.6213352941092097
0,0.6316471667244871,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.1341476013233701,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,1.7211132336277835,-1.6673398948524132,-1.0383780519017443,0.7434410177636346,-0.352507030162512,-0.010610714166479115,-0.88159064907635,-0.6213352941092097
0,0.45504758904559944,-0.21492329184647624,-0.26170803322938724,-0.2058177546623245,-0.47311844141044523,-1.5509997258947223,0.8798504439738688,-0.10341753799900383,-0.2603778219616477,-0.21023533249105464,1.7211132336277835,-1.654828763841223,-0.7907396269056186,-0.12480008846083679,-0.352507030162512,-1.2138657006452083,0.9697497139839851,-0.3638081656297347
