isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt,        double_fault,        unf_err
0,1.8073156197578863,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,-5.105582127785552,-1.746219535273622,-0.8948837024029304,-0.8556747915589673,0.7544231287282093,0.2751938326365814,-0.7130362670609851,-1.487346416702863
0,1.410060173412845,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,-5.105582127785552,-1.7408259141960905,-0.7981239829481653,-0.6472253126697832,-0.8006122998748343,-0.9740006436013838,-0.7130362670609851,-1.487346416702863
1,1.8073156197578863,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-1.626275257624871,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.6601262611465611,-1.7235663267479895,-0.48849288069291746,0.01981301977560563,0.05465718585683963,-0.03710478642290989,-0.7130362670609851,-1.487346416702863
1,2.2045710661029276,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,3.5429891041838504,-1.7063067392998885,-0.17886177843766954,-0.3553960422249256,0.05465718585683963,-0.03710478642290989,-0.7130362670609851,-1.487346416702863
1,2.601826512447969,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,2.4928469095164494,-0.18946618668626844,5.27270335057773,-1.6868897034207748,0.16947321159948436,0.18657260288695285,0.21016072871714397,-0.03710478642290989,-0.7130362670609851,-1.487346416702863
0,2.2045710661029276,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,3.5429891041838504,-1.6631577706796359,0.5952159772004503,0.4367119775539737,0.5211678144377527,0.2751938326365814,-0.7130362670609851,-1.487346416702863
1,2.601826512447969,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,2.4928469095164494,-0.18946618668626844,4.7785066932405345,-1.6167726294128644,1.4273495645114291,1.5623391635555675,2.1539550144709483,2.4612841660530207,-0.7130362670609851,-1.487346416702863
0,2.2045710661029276,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,3.5429891041838504,-1.598434317749257,1.75633261065763,1.5206492677777306,0.1324089572869918,0.2751938326365814,-0.7130362670609851,-1.2537196856188986
0,1.8073156197578863,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,2.582029057457266,-1.574702385008118,2.182075376258596,1.5206492677777306,0.5211678144377527,0.2751938326365814,-0.7130362670609851,-1.2537196856188986
0,1.410060173412845,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5617576944220424,2.4142987029500316,0.22826249866478965,-0.2563498998637691,-0.3494034054824012,-0.7130362670609851,-1.2537196856188986
0,1.0128047270678036,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5542066249134983,-0.8948837024029304,-0.1886364591135784,-0.64510875701453,-0.6617020245418925,-0.7130362670609851,-1.2537196856188986
1,1.410060173412845,1.8239389970420343,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5520491764824855,-0.8561798146210243,-1.0224343746703144,-1.033867614165291,-0.9740006436013838,-0.7130362670609851,-1.2537196856188986
1,1.8073156197578863,3.8938023532358033,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5412619343274225,-0.6626603757114944,-1.1058141662259882,-0.4118534427240734,-0.3494034054824012,-0.7130362670609851,-1.2537196856188986
0,1.410060173412845,3.8938023532358033,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5369470374653973,-0.5852526001476824,-1.2308838535594986,-0.8783640713049865,-0.6617020245418925,-0.7130362670609851,-1.020092954534934
0,1.0128047270678036,3.8938023532358033,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5175300015862836,-0.23691761011052853,-0.5638455211141097,0.21016072871714397,0.5874924516960727,-0.7130362670609851,-0.7864662234509696
0,0.6155492807227622,3.8938023532358033,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.81327485778997,-1.5013491383536888,0.0533615482537664,-0.3553960422249256,-0.023094585573312548,-0.03710478642290989,-0.7130362670609851,-0.7864662234509696
0,1.0128047270678036,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,5.2779866291174775,1.1842815692312991,-1.4776172056125498,-0.8948837024029304,0.3950220817761369,0.5211678144377527,0.5874924516960727,-0.7130362670609851,-0.7864662234509696
0,0.6155492807227622,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.6601262611465611,-1.4495703760093857,-0.3917331612381525,0.7285412479988314,0.8321749001583614,0.2751938326365814,-0.7130362670609851,-0.7864662234509696
0,0.2182938343777208,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.21661023122870682,-1.4463342033628668,-0.3336773295652935,0.22826249866478965,-0.9561158427351386,-0.9740006436013838,-0.7130362670609851,-0.7864662234509696
0,-0.1789616119673206,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,-0.1635463658437402,-1.4139724768976774,0.24688098716329634,0.561781664887484,1.14318198587897,0.899791070755564,-0.7130362670609851,-0.7864662234509696
1,0.2182938343777208,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-1.626275257624871,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.6601262611465611,-1.3977916136650828,0.5371601455275913,0.10319281133127924,-0.023094585573312548,-0.6617020245418925,-0.7130362670609851,-0.7864662234509696
0,-0.1789616119673206,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.2997748921953242,-1.3891618199410323,0.6919756966552152,0.31164229022046325,-0.5673569855843777,-0.9740006436013838,-0.7130362670609851,-0.7864662234509696
0,0.2182938343777208,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.2997748921953242,-1.381610750432488,-0.8948837024029304,-0.6472253126697832,-0.64510875701453,-0.9740006436013838,-0.7130362670609851,-0.7864662234509696
1,0.6155492807227622,-0.24592435915173494,1.3851466271507955,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.2997748921953242,-1.3794533020014754,-0.8561798146210243,-1.1891939577816617,-1.033867614165291,-0.9740006436013838,-0.7130362670609851,-0.7864662234509696
1,1.0128047270678036,-0.24592435915173494,2.9931904126936733,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,1.7344163233492869,4.924428900898052,-0.4011477785428769,-0.18946618668626844,0.2997748921953242,-1.3794533020014754,-0.8561798146210243,-1.522713124004356,-1.1893711570255951,-0.9740006436013838,-0.7130362670609851,-0.7864662234509696
0,0.6155492807227622,-0.24592435915173494,2.9931904126936733,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,2.5745892185928265,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.2997748921953242,-1.3621937145533742,-0.5465487123657764,-1.1475040620038248,0.05465718585683963,0.5874924516960727,-0.7130362670609851,-0.5528394923670051
1,1.0128047270678036,-0.24592435915173494,4.6012341982365506,-0.22883271962724452,-0.38652530209875374,-1.1811803078460053,1.7344163233492869,-0.20306923302672378,2.4928469095164494,-0.18946618668626844,0.2997748921953242,-1.343855402889767,-0.21756566621957554,-0.5221556253362728,0.1324089572869918,0.2751938326365814,-0.7130362670609851,-0.5528394923670051
0,0.6155492807227622,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,-0.018181180576799048,-1.3319894365191975,-0.8948837024029304,-0.06356677178006798,-0.33410167129392127,-0.3494034054824012,-0.7130362670609851,-0.5528394923670051
1,1.0128047270678036,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.6601262611465611,-1.3147298490710966,-0.5852526001476824,-0.06356677178006798,0.05465718585683963,-0.03710478642290989,-0.7130362670609851,-0.5528394923670051
0,0.6155492807227622,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.35666519375921873,-1.2758957773128692,0.11141737992662538,0.7285412479988314,1.609692614459883,0.899791070755564,-0.7130362670609851,-0.5528394923670051
1,1.0128047270678036,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.948417734593029,-1.233825532908123,0.8661431916737922,1.8958583297782619,1.8429479287503396,1.2120896898150553,-0.7130362670609851,-0.5528394923670051
1,1.410060173412845,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,5.2779866291174775,1.4837988881368636,-1.2003850822274271,1.466053452293335,2.5212067664458138,1.2209337573091223,1.8366869279340379,-0.7130362670609851,-0.5528394923670051
0,1.0128047270678036,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,0.8942434281057474,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,1.1842815692312991,-1.1777318737017946,1.872444274003348,1.8958583297782619,0.4434160430076005,0.2751938326365814,-0.7130362670609851,-0.31921276128304066
0,0.6155492807227622,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,0.05407053286220798,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.9108137468764269,-1.1604722862536936,2.182075376258596,0.9369907268880153,0.05465718585683963,0.2751938326365814,-0.7130362670609851,-0.31921276128304066
0,0.2182938343777208,-0.24592435915173494,-0.22289715839208207,-0.22883271962724452,-0.38652530209875374,-0.6351884950659297,-0.7861023623813314,-0.20306923302672378,-0.4011477785428769,-0.18946618668626844,0.6601262611465611,-1.1604722862536936,2.182075376258596,-0.3553960422249256,-1.1893711570255951,-0.9740006436013838,-0.7130362670609851,-0.31921276128304066
